fan_id,city,age_band,discovery_channel,months_since_discovery,monthly_streams,catalog_depth_pct,skip_rate,playlist_adds,saves_library,follows_socials,social_engagements_90d,on_mailing_list,email_open_rate,attended_show,shared_track,comments_dms,became_supporter,supporter_revenue_12m
F218372,Other,22-29,Friend shared,25.6,9,18.0,0.418,2,1,1,2,0,0.0,0,0,0,0,0.0
F218373,London,22-29,Algorithmic radio,5.8,34,80.0,0.069,2,1,0,0,0,0.0,1,0,3,1,8.73
F218374,Berlin,30-39,Bandcamp browse,17.8,22,63.0,0.168,3,1,0,0,0,0.0,0,1,5,1,87.18
F218375,Krakow,22-29,Live show,9.4,12,31.0,0.358,1,1,0,0,0,0.0,0,1,1,0,0.0
F218376,Stockholm,40-54,Editorial playlist,16.4,3,5.0,0.392,1,0,1,4,0,0.0,0,0,0,0,0.0
F218377,Manchester,40-54,Friend shared,4.9,10,27.0,0.451,1,0,0,0,0,0.0,0,1,0,1,23.44
F218378,Dublin,40-54,Editorial playlist,2.5,8,44.0,0.413,2,1,1,0,0,0.0,0,0,1,0,0.0
F218379,Milan,22-29,Live show,4.2,7,27.0,0.514,0,0,0,0,0,0.0,0,0,0,0,0.0
F218380,Leipzig,22-29,Friend shared,5.1,19,54.0,0.366,2,1,1,4,1,0.571,0,0,1,0,0.0
F218381,Hamburg,55+,Bandcamp browse,2.9,11,57.0,0.382,1,1,1,4,0,0.0,0,1,2,0,0.0
F218382,Paris,16-21,Another artist's collab,9.4,10,31.0,0.27,1,1,0,0,0,0.0,0,1,0,0,0.0
F218383,Vienna,22-29,Editorial playlist,9.2,3,1.0,0.479,0,0,0,0,0,0.0,0,0,0,0,0.0
F218384,Vienna,16-21,Editorial playlist,12.6,4,32.0,0.471,0,0,0,0,0,0.0,1,0,1,0,0.0
F218385,Rotterdam,22-29,Bandcamp browse,15.9,19,47.0,0.318,1,1,1,6,0,0.0,0,0,1,1,11.65
F218386,Other,22-29,Friend shared,26.2,12,35.0,0.324,0,1,0,0,0,0.0,0,0,0,1,32.25
F218387,Paris,16-21,Friend shared,3.5,6,9.0,0.457,1,1,1,1,1,0.268,0,0,1,1,21.75
F218388,Brussels,30-39,Friend shared,5.4,3,2.0,0.411,1,1,0,0,0,0.0,0,0,1,0,0.0
F218389,Barcelona,22-29,Friend shared,19.0,3,18.0,0.423,1,0,0,0,0,0.0,0,0,1,0,0.0
F218390,Hamburg,22-29,Friend shared,2.6,14,73.0,0.333,1,1,1,1,0,0.0,1,0,1,0,0.0
F218391,Amsterdam,30-39,Another artist's collab,8.9,2,2.0,0.599,1,0,0,0,0,0.0,0,0,0,0,0.0
F218392,Amsterdam,22-29,Friend shared,16.0,3,16.0,0.447,1,0,0,0,0,0.0,0,0,1,0,0.0
F218393,Milan,16-21,Algorithmic radio,23.7,2,27.0,0.368,1,1,0,0,0,0.0,0,0,1,0,0.0
F218394,Lyon,30-39,Editorial playlist,11.0,6,35.0,0.298,1,0,1,3,0,0.0,0,0,0,0,0.0
F218395,Barcelona,30-39,Another artist's collab,3.2,21,68.0,0.207,0,1,0,0,1,0.704,0,0,1,1,23.13
F218396,Bristol,22-29,Friend shared,1.1,10,35.0,0.299,2,1,0,0,1,0.513,0,1,0,1,22.49
F218397,Manchester,16-21,Friend shared,7.3,1,1.0,0.52,0,0,0,0,0,0.0,0,0,0,0,0.0
F218398,Milan,40-54,Editorial playlist,7.6,3,16.0,0.342,0,0,0,0,0,0.0,0,0,0,0,0.0
F218399,London,22-29,Bandcamp browse,12.4,1,14.0,0.387,0,0,0,0,0,0.0,0,0,0,0,0.0
F218400,Riga,22-29,Friend shared,19.4,4,26.0,0.413,0,0,1,2,0,0.0,0,0,2,0,0.0
F218401,London,16-21,Another artist's collab,0.9,2,1.0,0.509,1,0,0,0,0,0.0,0,0,0,0,0.0
F218402,Hamburg,30-39,Editorial playlist,6.1,3,32.0,0.413,0,0,0,0,0,0.0,0,0,1,0,0.0
F218403,Berlin,30-39,Algorithmic radio,19.7,4,1.0,0.409,2,0,0,0,0,0.0,0,0,0,0,0.0
F218404,Amsterdam,40-54,Editorial playlist,7.9,32,67.0,0.2,4,1,1,9,1,0.696,0,0,3,1,18.83
F218405,Helsinki,30-39,Algorithmic radio,1.7,8,22.0,0.297,2,0,0,0,0,0.0,0,0,0,0,0.0
F218406,London,22-29,Another artist's collab,12.9,2,22.0,0.598,0,0,0,0,0,0.0,0,0,1,0,0.0
F218407,Manchester,30-39,Algorithmic radio,35.2,5,32.0,0.347,1,0,1,1,0,0.0,1,0,0,0,0.0
F218408,Hamburg,22-29,Short-form video,13.3,24,65.0,0.192,3,1,0,0,0,0.0,0,0,1,0,0.0
F218409,Zurich,40-54,Short-form video,6.9,12,49.0,0.307,3,1,1,7,0,0.0,0,0,0,0,0.0
F218410,Brussels,16-21,Algorithmic radio,34.9,2,19.0,0.565,3,0,0,0,0,0.0,0,0,0,0,0.0
F218411,Zurich,22-29,Friend shared,10.0,7,2.0,0.509,0,1,0,0,0,0.0,0,0,0,0,0.0
F218412,Other,55+,Music blog / press,3.7,5,50.0,0.365,0,0,0,0,0,0.0,0,1,1,0,0.0
F218413,Berlin,30-39,Friend shared,29.9,3,27.0,0.5,1,1,0,0,0,0.0,0,0,0,1,20.67
F218414,Berlin,22-29,Algorithmic radio,3.0,17,75.0,0.199,3,1,1,3,0,0.0,0,0,2,0,0.0
F218415,Glasgow,30-39,Music blog / press,5.1,44,76.0,0.114,5,1,1,13,0,0.0,0,1,4,0,0.0
F218416,Rotterdam,16-21,Friend shared,0.9,6,39.0,0.37,2,1,1,4,0,0.0,0,0,2,0,0.0
F218417,Stockholm,16-21,Another artist's collab,22.0,8,9.0,0.314,1,0,1,2,0,0.0,0,0,1,0,0.0
F218418,Brussels,22-29,Live show,7.3,1,13.0,0.547,2,0,0,0,0,0.0,0,0,0,0,0.0
F218419,Hamburg,55+,Algorithmic radio,8.4,22,55.0,0.157,1,0,0,0,0,0.0,0,1,3,0,0.0
F218420,Milan,30-39,Algorithmic radio,21.3,8,47.0,0.257,2,0,0,0,0,0.0,0,0,1,0,0.0
F218421,Berlin,16-21,Music blog / press,16.3,1,1.0,0.577,1,0,0,0,0,0.0,0,0,0,0,0.0
F218422,Stockholm,30-39,Another artist's collab,7.4,4,46.0,0.343,4,0,0,0,0,0.0,0,0,0,0,0.0
F218423,London,40-54,Algorithmic radio,9.0,8,26.0,0.369,1,1,0,0,0,0.0,0,0,2,0,0.0
F218424,Stockholm,30-39,Editorial playlist,3.8,6,20.0,0.315,1,0,1,4,0,0.0,0,0,0,0,0.0
F218425,Hamburg,22-29,Editorial playlist,18.9,11,26.0,0.397,2,1,0,0,0,0.0,0,1,0,0,0.0
F218426,Dublin,55+,Algorithmic radio,10.6,7,39.0,0.203,1,0,0,0,0,0.0,0,0,1,0,0.0
F218427,Dublin,40-54,Algorithmic radio,0.8,4,25.0,0.526,0,0,0,0,0,0.0,0,0,0,0,0.0
F218428,Warsaw,22-29,Algorithmic radio,6.9,4,43.0,0.262,1,1,0,0,0,0.0,0,0,0,0,0.0
F218429,Warsaw,40-54,Editorial playlist,6.0,9,59.0,0.334,2,1,1,2,0,0.0,0,0,0,1,16.24
F218430,Zurich,22-29,Friend shared,2.8,2,6.0,0.444,0,0,0,0,1,0.537,0,0,0,1,17.27
F218431,Prague,22-29,Another artist's collab,28.8,2,1.0,0.467,1,0,1,2,0,0.0,0,0,0,0,0.0
F218432,Krakow,22-29,Editorial playlist,0.9,18,67.0,0.21,2,1,1,4,0,0.0,0,0,3,1,5.0
F218433,Prague,40-54,Live show,9.1,20,58.0,0.214,1,0,0,0,0,0.0,1,0,2,0,0.0
F218434,Madrid,30-39,Editorial playlist,21.6,1,4.0,0.468,0,1,0,0,0,0.0,0,0,0,0,0.0
F218435,Vienna,55+,Live show,0.5,4,21.0,0.443,3,1,1,1,0,0.0,0,0,0,0,0.0
F218436,Munich,30-39,Another artist's collab,21.1,6,27.0,0.461,1,1,0,0,0,0.0,0,0,0,0,0.0
F218437,Milan,30-39,Algorithmic radio,8.0,9,38.0,0.354,0,1,0,0,0,0.0,0,0,1,0,0.0
F218438,Amsterdam,40-54,Short-form video,21.6,12,27.0,0.219,1,1,0,0,1,0.562,0,0,0,0,0.0
F218439,Cologne,16-21,Editorial playlist,2.3,4,33.0,0.431,1,1,0,0,0,0.0,0,0,0,0,0.0
F218440,Other,30-39,Algorithmic radio,2.6,1,1.0,0.433,1,0,0,0,0,0.0,0,0,0,0,0.0
F218441,Amsterdam,16-21,Editorial playlist,5.9,8,35.0,0.342,1,0,0,0,0,0.0,0,0,1,0,0.0
F218442,Hamburg,22-29,Algorithmic radio,2.9,1,16.0,0.571,0,0,1,0,0,0.0,0,0,0,0,0.0
F218443,Prague,22-29,Algorithmic radio,36.0,10,41.0,0.446,3,1,0,0,0,0.0,0,0,0,0,0.0
F218444,Barcelona,30-39,Live show,4.2,9,29.0,0.308,0,1,0,0,0,0.0,1,0,1,1,27.12
F218445,Berlin,40-54,Algorithmic radio,0.5,26,42.0,0.231,3,1,0,0,0,0.0,1,0,1,1,55.57
F218446,Glasgow,16-21,Short-form video,2.8,14,79.0,0.347,1,1,0,0,0,0.0,1,1,0,0,0.0
F218447,Berlin,40-54,Algorithmic radio,0.7,5,44.0,0.395,5,0,0,0,0,0.0,0,0,1,0,0.0
F218448,London,30-39,Editorial playlist,11.3,6,11.0,0.384,1,1,0,0,0,0.0,0,0,0,0,0.0
F218449,Paris,30-39,Friend shared,0.5,2,1.0,0.574,0,1,0,0,0,0.0,0,0,0,0,0.0
F218450,Leipzig,30-39,Live show,8.0,14,56.0,0.191,2,0,0,0,0,0.0,0,0,2,0,0.0
F218451,Dublin,22-29,Music blog / press,6.5,2,56.0,0.425,2,0,0,0,1,0.584,0,0,1,0,0.0
F218452,Zurich,16-21,Short-form video,7.2,8,23.0,0.39,1,0,0,0,0,0.0,0,0,1,0,0.0
F218453,Barcelona,22-29,Friend shared,0.5,8,9.0,0.26,2,0,0,0,0,0.0,0,0,1,0,0.0
F218454,Milan,22-29,Another artist's collab,5.7,11,30.0,0.417,3,0,0,0,0,0.0,0,0,0,0,0.0
F218455,Dublin,22-29,Algorithmic radio,8.9,4,41.0,0.28,0,0,0,0,0,0.0,0,0,0,0,0.0
F218456,Riga,16-21,Another artist's collab,6.7,13,24.0,0.341,1,1,0,0,0,0.0,0,0,0,0,0.0
F218457,Paris,30-39,Algorithmic radio,1.0,3,15.0,0.487,1,0,0,0,0,0.0,0,0,0,0,0.0
F218458,Barcelona,30-39,Algorithmic radio,6.6,3,7.0,0.642,2,0,0,0,0,0.0,0,0,1,0,0.0
F218459,Warsaw,30-39,Algorithmic radio,7.9,18,41.0,0.104,6,0,1,9,0,0.0,0,0,0,0,0.0
F218460,Rotterdam,16-21,Friend shared,1.4,6,31.0,0.371,2,0,0,0,0,0.0,0,0,1,0,0.0
F218461,London,22-29,Friend shared,4.9,9,37.0,0.336,2,0,0,0,0,0.0,0,1,0,0,0.0
F218462,Paris,40-54,Editorial playlist,21.5,2,1.0,0.645,0,0,0,0,0,0.0,0,0,0,0,0.0
F218463,Manchester,40-54,Algorithmic radio,27.6,2,1.0,0.483,0,0,0,0,0,0.0,0,0,0,0,0.0
F218464,Tallinn,30-39,Friend shared,34.1,5,6.0,0.493,0,0,0,0,0,0.0,0,0,0,0,0.0
F218465,Bristol,30-39,Live show,12.0,5,1.0,0.442,0,0,0,0,0,0.0,0,0,0,0,0.0
F218466,Rotterdam,40-54,Another artist's collab,29.9,4,11.0,0.456,0,0,0,0,0,0.0,0,0,0,0,0.0
F218467,Hamburg,16-21,Another artist's collab,1.6,0,2.0,0.416,0,0,0,0,0,0.0,0,0,0,0,0.0
F218468,Madrid,16-21,Friend shared,5.0,6,42.0,0.38,3,0,0,0,0,0.0,0,0,1,0,0.0
F218469,London,30-39,Friend shared,7.2,4,9.0,0.526,0,1,0,0,0,0.0,0,0,0,0,0.0
F218470,London,22-29,Live show,0.5,3,14.0,0.664,0,0,0,0,0,0.0,0,0,0,0,0.0
F218471,Vilnius,16-21,Short-form video,13.3,5,29.0,0.363,0,1,0,0,0,0.0,0,0,0,0,0.0
F218472,Madrid,40-54,Short-form video,7.0,1,21.0,0.361,0,1,0,0,0,0.0,0,0,0,0,0.0
F218473,Warsaw,16-21,Short-form video,0.5,21,56.0,0.183,1,0,0,0,1,0.879,0,0,2,0,0.0
F218474,Zurich,30-39,Algorithmic radio,13.8,4,27.0,0.272,0,0,0,0,0,0.0,1,0,0,0,0.0
F218475,Amsterdam,22-29,Music blog / press,5.6,18,55.0,0.067,1,0,0,0,0,0.0,0,0,0,0,0.0
F218476,Dublin,22-29,Live show,0.5,4,12.0,0.357,1,0,0,0,0,0.0,0,0,0,0,0.0
F218477,Prague,22-29,Editorial playlist,1.3,8,14.0,0.521,0,0,0,0,0,0.0,0,0,0,0,0.0
F218478,Helsinki,22-29,Friend shared,0.5,7,54.0,0.354,2,1,1,5,0,0.0,1,1,0,0,0.0
F218479,Leipzig,16-21,Algorithmic radio,1.0,0,1.0,0.604,0,0,0,0,0,0.0,0,0,0,0,0.0
F218480,Copenhagen,30-39,Editorial playlist,9.8,13,44.0,0.108,2,1,1,7,0,0.0,0,1,0,0,0.0
F218481,London,22-29,Live show,10.3,6,19.0,0.415,0,0,1,0,0,0.0,0,0,0,0,0.0
F218482,Manchester,22-29,Live show,9.7,3,1.0,0.623,0,0,0,0,0,0.0,0,0,0,0,0.0
F218483,Stockholm,22-29,Another artist's collab,7.9,9,25.0,0.309,2,1,1,4,0,0.0,0,0,0,0,0.0
F218484,Brussels,22-29,Another artist's collab,0.9,3,28.0,0.477,1,1,0,0,0,0.0,0,0,0,0,0.0
F218485,Lyon,22-29,Algorithmic radio,5.9,4,1.0,0.475,2,0,0,0,0,0.0,0,0,0,0,0.0
F218486,Madrid,16-21,Editorial playlist,5.7,7,31.0,0.285,1,1,0,0,0,0.0,0,0,0,0,0.0
F218487,Amsterdam,30-39,Editorial playlist,19.9,4,41.0,0.299,1,0,0,0,0,0.0,0,0,0,0,0.0
F218488,Prague,30-39,Another artist's collab,13.1,16,38.0,0.268,6,1,0,0,0,0.0,0,0,1,0,0.0
F218489,Cologne,16-21,Algorithmic radio,4.7,6,36.0,0.449,1,0,0,0,0,0.0,0,0,0,0,0.0
F218490,Paris,16-21,Algorithmic radio,36.0,8,33.0,0.268,0,0,0,0,0,0.0,0,0,1,0,0.0
F218491,Lisbon,30-39,Live show,14.0,7,20.0,0.504,1,0,0,0,0,0.0,0,0,1,0,0.0
F218492,Berlin,30-39,Editorial playlist,1.2,3,1.0,0.58,1,0,0,0,0,0.0,0,0,0,0,0.0
F218493,Milan,30-39,Live show,12.0,14,55.0,0.265,2,0,1,3,0,0.0,0,0,2,0,0.0
F218494,Paris,22-29,Music blog / press,5.3,6,34.0,0.346,1,0,0,0,0,0.0,0,0,1,0,0.0
F218495,Oslo,30-39,Short-form video,3.4,3,1.0,0.537,1,0,0,0,0,0.0,0,0,1,0,0.0
F218496,Hamburg,22-29,Algorithmic radio,5.0,4,9.0,0.441,0,1,0,0,0,0.0,0,0,1,0,0.0
F218497,Copenhagen,22-29,Editorial playlist,3.9,4,41.0,0.538,1,1,0,0,0,0.0,0,0,0,0,0.0
F218498,Milan,16-21,Algorithmic radio,0.5,10,56.0,0.24,1,1,0,0,0,0.0,0,0,0,0,0.0
F218499,Krakow,22-29,Algorithmic radio,2.0,3,2.0,0.434,1,0,0,0,0,0.0,0,0,0,0,0.0
F218500,London,22-29,Algorithmic radio,0.5,7,37.0,0.357,1,0,0,0,0,0.0,0,0,0,0,0.0
F218501,Brussels,30-39,Editorial playlist,23.7,10,39.0,0.375,0,1,1,3,0,0.0,0,0,1,0,0.0
F218502,Helsinki,16-21,Friend shared,27.6,6,11.0,0.37,0,0,0,0,0,0.0,0,0,1,0,0.0
F218503,Leipzig,22-29,Algorithmic radio,4.8,15,53.0,0.117,2,1,1,3,0,0.0,0,0,0,0,0.0
F218504,Stockholm,22-29,Friend shared,2.1,17,43.0,0.34,1,0,1,3,1,0.593,0,0,2,0,0.0
F218505,Stockholm,30-39,Algorithmic radio,13.3,5,2.0,0.532,0,0,0,0,0,0.0,0,0,1,0,0.0
F218506,Riga,22-29,Algorithmic radio,9.1,6,60.0,0.436,2,0,1,6,0,0.0,0,1,2,1,17.22
F218507,Paris,30-39,Short-form video,10.6,23,62.0,0.165,1,0,1,12,0,0.0,0,0,1,0,0.0
F218508,London,55+,Editorial playlist,0.7,4,1.0,0.548,3,0,0,0,0,0.0,0,0,0,0,0.0
F218509,Other,30-39,Friend shared,4.5,2,1.0,0.622,0,0,0,0,0,0.0,0,1,0,0,0.0
F218510,Prague,30-39,Friend shared,1.6,10,41.0,0.397,4,0,1,3,0,0.0,0,0,0,1,32.7
F218511,Warsaw,40-54,Live show,12.1,3,2.0,0.515,1,0,0,0,0,0.0,0,0,0,0,0.0
F218512,Other,40-54,Bandcamp browse,1.9,31,56.0,0.095,4,0,1,13,0,0.0,0,1,3,1,10.83
F218513,Amsterdam,16-21,Short-form video,29.9,4,22.0,0.52,0,0,0,0,0,0.0,0,0,0,0,0.0
F218514,London,22-29,Short-form video,4.9,6,17.0,0.47,3,0,0,0,0,0.0,0,0,0,0,0.0
F218515,Vilnius,22-29,Music blog / press,1.2,3,4.0,0.504,0,1,0,0,0,0.0,0,0,0,0,0.0
F218516,Helsinki,22-29,Bandcamp browse,3.7,21,57.0,0.219,2,1,1,8,0,0.0,1,1,3,1,13.9
F218517,Other,22-29,Short-form video,1.7,8,1.0,0.489,1,1,0,0,0,0.0,0,0,0,0,0.0
F218518,Copenhagen,40-54,Friend shared,1.6,5,27.0,0.365,2,1,0,0,0,0.0,0,0,0,0,0.0
F218519,Paris,30-39,Music blog / press,3.0,4,40.0,0.544,0,0,1,2,0,0.0,0,0,0,0,0.0
F218520,London,22-29,Algorithmic radio,6.9,1,1.0,0.661,0,0,0,0,0,0.0,0,0,0,0,0.0
F218521,Hamburg,22-29,Another artist's collab,13.4,4,16.0,0.332,1,0,0,0,0,0.0,0,0,0,0,0.0
F218522,Milan,30-39,Editorial playlist,1.9,5,32.0,0.308,2,0,0,0,0,0.0,0,0,0,0,0.0
F218523,Leipzig,22-29,Editorial playlist,18.6,2,19.0,0.456,0,1,0,0,0,0.0,0,0,1,0,0.0
F218524,Krakow,22-29,Editorial playlist,11.6,11,45.0,0.252,3,0,0,0,0,0.0,0,0,0,0,0.0
F218525,London,40-54,Short-form video,6.6,7,40.0,0.204,0,0,0,0,0,0.0,0,1,1,1,32.54
F218526,Leipzig,40-54,Algorithmic radio,4.3,7,18.0,0.523,2,0,1,2,1,0.458,0,0,0,1,129.12
F218527,Paris,22-29,Short-form video,1.7,0,1.0,0.652,0,1,0,0,0,0.0,0,0,0,0,0.0
F218528,Zurich,30-39,Friend shared,4.1,4,1.0,0.392,0,0,0,0,0,0.0,0,0,0,0,0.0
F218529,Berlin,22-29,Algorithmic radio,3.2,11,42.0,0.278,2,0,0,0,0,0.0,0,0,1,0,0.0
F218530,Other,55+,Bandcamp browse,7.8,37,100.0,0.048,4,1,1,11,0,0.0,0,0,3,0,0.0
F218531,Milan,22-29,Algorithmic radio,18.2,14,49.0,0.395,1,1,1,5,0,0.0,0,0,4,0,0.0
F218532,Hamburg,22-29,Friend shared,1.5,7,39.0,0.388,3,1,1,0,0,0.0,0,0,1,0,0.0
F218533,Madrid,22-29,Music blog / press,0.7,2,12.0,0.585,0,0,0,0,0,0.0,0,0,0,0,0.0
F218534,Paris,22-29,Editorial playlist,3.5,7,28.0,0.327,0,0,0,0,0,0.0,0,0,0,0,0.0
F218535,Berlin,22-29,Algorithmic radio,36.0,1,1.0,0.491,0,0,0,0,0,0.0,0,0,0,0,0.0
F218536,Paris,16-21,Editorial playlist,5.3,10,78.0,0.382,0,1,0,0,1,0.559,0,0,1,0,0.0
F218537,Brussels,30-39,Friend shared,4.8,6,4.0,0.38,1,1,0,0,0,0.0,0,0,0,1,47.92
F218538,Stockholm,30-39,Short-form video,2.1,2,1.0,0.639,0,0,0,0,0,0.0,0,0,0,0,0.0
F218539,Amsterdam,22-29,Editorial playlist,6.9,3,19.0,0.365,1,1,1,1,0,0.0,0,0,1,0,0.0
F218540,Helsinki,22-29,Editorial playlist,16.0,10,13.0,0.276,0,0,0,0,0,0.0,1,0,0,0,0.0
F218541,Oslo,22-29,Short-form video,0.6,8,18.0,0.279,2,1,0,0,0,0.0,0,0,1,0,0.0
F218542,Riga,22-29,Short-form video,1.3,7,22.0,0.406,1,1,0,0,0,0.0,0,0,0,0,0.0
F218543,Krakow,16-21,Algorithmic radio,25.4,14,8.0,0.327,0,1,0,0,0,0.0,0,1,0,0,0.0
F218544,Barcelona,30-39,Algorithmic radio,11.8,4,9.0,0.445,0,0,0,0,1,0.315,0,0,0,0,0.0
F218545,Copenhagen,30-39,Algorithmic radio,17.3,0,1.0,0.522,1,0,0,0,0,0.0,0,0,0,0,0.0
F218546,Leipzig,55+,Editorial playlist,26.0,2,12.0,0.434,0,0,0,0,0,0.0,1,0,0,0,0.0
F218547,Brussels,55+,Friend shared,21.2,4,20.0,0.552,0,0,0,0,0,0.0,0,0,0,0,0.0
F218548,Paris,22-29,Friend shared,0.7,7,24.0,0.252,0,0,0,0,0,0.0,0,0,0,0,0.0
F218549,Oslo,30-39,Music blog / press,3.0,1,1.0,0.502,1,0,0,0,0,0.0,0,0,0,0,0.0
F218550,Stockholm,30-39,Friend shared,14.4,5,31.0,0.344,2,1,0,0,0,0.0,0,0,0,0,0.0
F218551,Paris,40-54,Editorial playlist,3.2,2,1.0,0.53,0,0,0,0,0,0.0,0,0,0,0,0.0
F218552,Cologne,16-21,Algorithmic radio,33.9,11,36.0,0.281,0,0,1,6,0,0.0,0,1,3,0,0.0
F218553,Oslo,16-21,Short-form video,6.6,7,33.0,0.309,1,0,1,1,0,0.0,0,0,1,0,0.0
F218554,Madrid,22-29,Friend shared,7.4,2,1.0,0.472,1,0,0,0,0,0.0,0,0,0,0,0.0
F218555,Barcelona,22-29,Short-form video,1.9,9,22.0,0.407,1,0,0,0,0,0.0,0,1,0,0,0.0
F218556,Zurich,30-39,Algorithmic radio,2.9,6,34.0,0.348,0,0,0,0,0,0.0,0,0,0,0,0.0
F218557,Amsterdam,40-54,Editorial playlist,4.0,11,48.0,0.203,4,1,1,3,1,0.322,0,1,1,1,6.53
F218558,Paris,22-29,Bandcamp browse,7.3,8,14.0,0.37,3,1,1,3,0,0.0,0,0,0,1,7.32
F218559,Vilnius,22-29,Algorithmic radio,3.3,3,11.0,0.706,0,0,0,0,0,0.0,0,0,0,0,0.0
F218560,London,22-29,Editorial playlist,4.5,4,1.0,0.518,1,1,0,0,0,0.0,0,0,0,0,0.0
F218561,Riga,16-21,Friend shared,31.7,8,10.0,0.32,2,1,0,0,0,0.0,0,0,0,0,0.0
F218562,Paris,22-29,Short-form video,7.4,3,28.0,0.422,2,0,1,3,0,0.0,0,0,0,0,0.0
F218563,Berlin,16-21,Friend shared,0.8,13,55.0,0.333,0,0,0,0,1,0.459,0,1,1,0,0.0
F218564,Vienna,16-21,Friend shared,34.0,16,43.0,0.327,2,0,0,0,0,0.0,0,0,0,0,0.0
F218565,Vienna,30-39,Algorithmic radio,13.5,8,58.0,0.331,1,0,1,3,0,0.0,0,0,0,0,0.0
F218566,Zurich,30-39,Short-form video,9.7,3,1.0,0.532,2,1,0,0,0,0.0,0,0,1,0,0.0
F218567,Rotterdam,22-29,Short-form video,19.4,7,30.0,0.427,2,0,0,0,0,0.0,0,0,0,0,0.0
F218568,Barcelona,30-39,Short-form video,1.4,2,39.0,0.428,2,1,0,0,0,0.0,0,0,1,0,0.0
F218569,Bristol,30-39,Editorial playlist,13.9,4,1.0,0.502,2,0,1,1,0,0.0,0,0,2,0,0.0
F218570,Vilnius,22-29,Friend shared,7.5,16,65.0,0.184,8,1,1,9,1,1.0,0,0,2,1,5.43
F218571,Vienna,30-39,Short-form video,36.0,6,28.0,0.45,2,1,0,0,0,0.0,0,0,0,0,0.0
F218572,London,22-29,Algorithmic radio,2.4,3,15.0,0.422,1,0,0,0,0,0.0,0,0,0,0,0.0
F218573,Stockholm,16-21,Algorithmic radio,5.1,9,32.0,0.284,1,0,0,0,0,0.0,0,0,0,0,0.0
F218574,Prague,55+,Bandcamp browse,5.9,6,31.0,0.393,0,1,1,3,0,0.0,1,0,1,1,21.36
F218575,Warsaw,40-54,Music blog / press,0.5,16,52.0,0.17,3,0,1,10,0,0.0,0,0,1,0,0.0
F218576,Copenhagen,30-39,Another artist's collab,0.6,6,52.0,0.421,2,0,0,0,0,0.0,0,1,0,0,0.0
F218577,Hamburg,16-21,Friend shared,1.3,5,25.0,0.476,3,1,0,0,0,0.0,0,1,0,0,0.0
F218578,Milan,22-29,Editorial playlist,2.4,12,44.0,0.365,0,0,0,0,0,0.0,0,0,0,0,0.0
F218579,Paris,30-39,Editorial playlist,3.2,7,32.0,0.563,0,1,1,1,0,0.0,0,0,0,0,0.0
F218580,Amsterdam,22-29,Short-form video,5.2,1,1.0,0.512,0,0,0,0,0,0.0,0,0,1,0,0.0
F218581,Vilnius,16-21,Short-form video,17.4,2,1.0,0.63,0,0,0,0,0,0.0,0,0,0,0,0.0
F218582,Amsterdam,22-29,Algorithmic radio,11.9,6,15.0,0.554,3,0,0,0,0,0.0,0,0,0,0,0.0
F218583,Other,40-54,Algorithmic radio,9.6,4,8.0,0.477,0,0,0,0,0,0.0,0,0,0,0,0.0
F218584,London,22-29,Music blog / press,2.1,4,11.0,0.613,0,0,0,0,0,0.0,0,0,1,0,0.0
F218585,Paris,40-54,Editorial playlist,3.3,7,43.0,0.158,2,1,0,0,0,0.0,1,0,0,0,0.0
F218586,Berlin,22-29,Editorial playlist,4.1,12,35.0,0.341,1,0,1,6,0,0.0,0,0,1,0,0.0
F218587,Berlin,22-29,Another artist's collab,3.6,3,7.0,0.397,2,0,0,0,0,0.0,0,0,0,0,0.0
F218588,Hamburg,40-54,Friend shared,12.6,4,26.0,0.358,2,0,1,0,0,0.0,0,0,0,0,0.0
F218589,Berlin,16-21,Short-form video,1.6,9,66.0,0.299,5,1,1,4,0,0.0,0,1,2,0,0.0
F218590,Paris,30-39,Another artist's collab,4.4,16,18.0,0.406,2,1,0,0,0,0.0,0,1,1,0,0.0
F218591,Paris,22-29,Short-form video,4.1,4,9.0,0.395,0,1,0,0,0,0.0,0,0,1,0,0.0
F218592,London,16-21,Friend shared,7.0,4,19.0,0.304,3,0,1,2,0,0.0,0,0,0,1,9.1
F218593,Amsterdam,30-39,Live show,0.6,23,82.0,0.266,3,1,1,8,1,0.773,0,0,1,1,5.0
F218594,Berlin,22-29,Live show,0.5,10,45.0,0.251,1,0,1,7,0,0.0,1,0,0,1,76.2
F218595,Berlin,30-39,Bandcamp browse,20.4,20,82.0,0.01,2,1,0,0,0,0.0,0,0,1,1,23.66
F218596,Munich,22-29,Editorial playlist,23.2,1,38.0,0.383,1,0,0,0,0,0.0,0,0,0,0,0.0
F218597,Paris,40-54,Live show,9.3,5,20.0,0.383,1,0,0,0,0,0.0,0,0,0,0,0.0
F218598,Cologne,16-21,Music blog / press,3.4,3,2.0,0.51,0,0,0,0,0,0.0,0,0,0,0,0.0
F218599,London,22-29,Algorithmic radio,8.8,10,21.0,0.475,2,0,0,0,0,0.0,1,0,0,0,0.0
F218600,Milan,22-29,Short-form video,4.8,6,13.0,0.558,0,0,0,0,0,0.0,0,0,1,0,0.0
F218601,Rotterdam,40-54,Algorithmic radio,1.5,1,20.0,0.475,1,0,0,0,0,0.0,0,0,0,0,0.0
